"address","mirrorAddress","votes","available","poolAddress","isPoSNode"
"cfx:aarswrcg7a0j5y28971c1k47v7s3m36gppcssvu9a0","0x52Ce80fEa8B1B04AF56CF327c9f0e41B6b2B5ECd","12","12","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aak2fyf8esezvvfjsvwgzvzmjvd32r3pmegdufpkwc","0x0883Bab05FE4247994594366C3B4bA1f5C7DDFBf","5","5","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aaszzdzbny6h1emdtv4suyg47nb807e9ces5js2u8y","0x18F5A279d617BeC639f1e81d0Bb70668B297DFa4","4","4","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aas6rr7s5ujgzjsnyz1bw815f00nvk0g8amcmkm0sz","0x9B5ae9cC3782812079dEA8eA609a45C13a92C90A","43","43","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aatm7ms2346vb8czjmugtw1ffj44bdjgxpeh339kz3","0xf4479192F65AC0A07491eFfD160E94ea1625E9d3","406","406","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aak9x6yhazt6a6ktu3g1yr84az0ctcm6jyg7aumn72","0x82dD9627EDc5B81b4e4B6b4e93d4d1E8B3370496","20","20","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aamvpkkkttpzust43c6vh2pgp0pnmz5gap1hzv0w90","0x4E1328d5d71eFC48e4bdd7ee50fcb5fA0DaFF9f9","22","22","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aamda929p6n0hp86844geup7z3pubptzwu0je8z138","0xA58c2D04Af4d75C1FB89a334d49DBEFa612bE7d4","8","8","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aass2ms6tjz3f50u0wj5nupvkj6c81r6apaw0unx9n","0xA8Ae25aF5d04628a3122a5afEb91bC3B1c42cb09","138","138","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aattbah1sw0nyst05th2sdd2r2y6ewnrcjvkhdaxjs","0x251E4bd1Df24e8298c1935329EB4D2ef3C5f1C2D","741","741","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aam60y325dfm3z2zjaa91xna16rx9r4gzy9h12kskr","0x5f17B434B46c5bE3330532Db0Bd993eB264CB8F0","5","5","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aar3fsppk8p716p993dzwfxws562283ary1huh9dkv","0x47590bD6C533d1aFC44EACa270c425dB0E0b86f0","26","26","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aanzg5unhrg4kwttga3ehhrr6pra3b895pxzk4rv0a","0xA61A45c185e8Aaa2BecC9bE6393522E73A4C15e6","40","40","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aas48k5hgmj9r96mw6pcx3bamserakdc6ywhgbh2cz","0xa00BAFCe936a01ae7B20eDdddFD19D768f3AA990","6","6","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aapyc7fhkx9rrsgss2epd8cfh3hxxn32f6nfd5b55e","0xD29175dEA094F6fDA3043782D0BA5F890ec52d65","4","4","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aasesf69rw1r4x3sfscbdhhhst51ztbgppcp4c8d5z","0x840a0e3D5ED88Ca195B0e422e8ed0A3c864DdF1B","33","33","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aasfmg22eaaktfs88gnfz2uc68x466mw2up4wm17n8","0xF24c4E18eeFD91825F3d64f44Ff1662BEf92a0a0","1","1","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aarfvj6k17y5n02y05k25xr79kj6prfcke4n211s5f","0xDeFCBe4438b40761703Fd77258dDFf7152Ac864d","13","13","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aattvfjsn0da7vt17rupswmn4d7e02mzgetz7z6t4k","0x6FDDCEa25A9E8294C06166706421DA20c3bE0615","1000","1000","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aanv2e0dnhjur53mgke796f38kdn6adwc65txt01d3","0x4fc58c648524e93ceFF2120fa8940392A35Fc7cB","10","10","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aatvuze280dx54v6e4yjgjpxvr9wan7me6vy36ak10","0xC05f090e100b45C977F5B2215883AfAe7F5DC187","6","6","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aajahtbve3a5g76k1hp5ghcw2fc37tfrnuj8rbd3he","0xd10485d628d4c25858Eff917DC5Cc4c76F279455","34","34","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aanjvf1gre3u0xztm2fh9xm57jzfhs6c0a6rbdarhs","0x770265Ea54c501064beEB6CFcda68Aba5ea7C298","35","35","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aakhy3kh0z3tzzcjgevbnz9y1kd5rw60zuuc8m31uk","0x6DC0B7176a7AF21724E857223b75beb410526677","40","40","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aam31sedufv1judhetp6nbc50r2y9nc4w6pf7mhnd0","0xb16439c145F9fd302A92481F95473757e92f40b6","1","1","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aatdsj4p0jw8ttk3w6cjks7tmnnwdcc19pbx62t8mf","0xb84c560De18aF8B116C6B420c99261DC91379591","50","50","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aapmw38jb0t9xxrkcxcgabk3gt068amdc2206z5gea","0x036165d787a17a26d7c7F438B32Aa55D8eDb4137","1","1","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aam8k2j9brzzsaka73fd3xa4g27bv13yppf85s8fv9","0x3f57725330489075823C4127913fD2028cE14A03","2","2","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aansm4x0zrx3ssaskaxcg0a6uz9yrrf13ue14u970r","0x66Da24E3941d270bEe892Ab0B1d598346fa10106","30","30","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aasy0z038p9xkcsnfhv5ecfzytgs0u6dj2v1szvgz6","0x705d596B5d3B9B1A7Efcd727fbDA92DBfb8A5Bb9","17","17","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aanuc7d743d8s00nrwrxg085zfjvsf32ee9j5czvkc","0xacDBBCf892A359903a395A2775b14d991E60b0d9","10","10","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aarnnkw6xh67m2b5wz624720bt9pff1wgugwb9pzcs","0xc89C93D7438edB34F89cCFf6A573f1BD701B95c8","10","10","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aatn73yzzmt7usbpfpfgymakr1yzmrh3tuzy5hgt1e","0x0F9B40a3aB46A70c6Fa16fA2372A7624224EE436","10","10","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aanx11eean120bwf6v1nmhvtxz1kdt1vmpzv6gst77","0x1c6766FC667D15E75a0f6f36e1178d363839e716","1","1","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aapaydwydpc1cp9nfjbw5uujc09suzzf029xkhrhsp","0xf92dE54E421d3a658dC755Ba35BA12474E9c59CA","90","90","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aakrpfv6dws6gnj203fa4mnvupf75ekg2phua88z7k","0xF5273B29D258c4fa18d5916a06b3FC5A89a07d4d","8","8","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aajf6awkc7mcue81pzfjakm7eww06rkuvj1wx5xzp2","0x0b879F007F8321943488272ae50d389CF254B26d","0","0","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aajsk18x592pzcjbc3buundsmnhtmjpfg60zxkb4p9","0x960281ED6FC0A6dc3bdF0D7025d9d9472dbb825A","6","6","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aap84aa9wcadpuf8b1eg6ntzt5u0vkcdxe1zhbketc","0x4F7b8587B09dFC6ce2E5593677edA1EaDd4f3642","10","10","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aanuz389nev8j8wk62mxrwwbe33k3kjcbpr3d1m5zv","0x16A3Ac2e184A467a8cA87367656c295ed2af69E9","25","25","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aakxxnet1juwpgbk5bmu4bm39acukp2rze0b1bsgyu","0x9705778d9b169234e6d00811cD5c103D45AdCa75","1","1","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aattbmt202c7p0t22hs9r2rutptbw3fsrpbp8kauaj","0x10d5c7BB4Dacb5F8732222bA845973b96DBb135E","3","3","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aaktz8z593uu6rn55a2kbs9dx5fxx2g55abr132pm4","0x2C2078C8BFDdE23A226742058f36ce27bcc208F5","5","5","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aas63nrkxeyxeatebkcjf0k1x99cgb88ba87sm1c51","0x607607EA04f45ef2236dC11951b7eeC747514267","9","9","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aat510uswru2k9ru3ke105j9xpdw8zy02j5xaf8buz","0x6DCa2EC1A21C8764DAa8a3779F08C78B28ccF390","8","8","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aaks5nccurrz5g3g39cz24sbb6sgc90pk6956z61h9","0xdA0f239d160CeD102CCB34fe85B8279CB22ec9Ae","7","7","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aajjc6j1er7e9nkx0wubckgdbvaufwbc9au5bur6wx","0x33Af92448d0Ad0d4481B264C4b2ED83c898425E4","7","7","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aash6ea05va9x90w6ehh1j1xvn1jcp0s9e527shava","0xC0e010A547Bd981d996D570D74889D215f486b3e","20","20","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aak42ykg7nchpj871jbvndnzc6hhv7ytxyc3e9g32u","0x8da926Aad80a4Aa1A6f5CE4b9ba60C45c4019AE0","6","6","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aak3dm5gdmnwb1w5hfac2209zkm61d5hkpn3t4w177","0xd500CD9D25B17C9167ED15c228Ee1Da20e43E660","2","2","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aanmbrn7wh47a1w3n4gfsuwn375mr33y0af44r9dzm","0x65a1193e0C09F6c6CA82d8f5aD61790831206129","5","5","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aap2kevr2skbd4z4pzrhnbwznnk7dr1sae3e8v21tp","0x592b509853E82F2EFDcE9c0b908f372519481981","22","22","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aansxndchak1b9a16ztdymcvp7722egj6yk0bb76ub","0x65AdC39035da0C5fF5247856D370FaD01c92d3CD","2","2","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aakccf9msahafmvbx987btvrt2ydsezcwj1x6rg3av","0xf0423d1BD15b9c6aa917944B27813141Adf73534","46","46","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aat029juazetumgr6ac0cuf0yga6bfava6sh41r9tw","0x530A5821521F8F60858D3a3d5B034E6ef6d999De","200","200","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aam3ph3j6ngb3m84pzhc9rn5egta4gb2faj33skmcx","0xABBd1Ce97a1Ce2c179c3C57C0A83Bd258dB185D3","2","2","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aajtvhkah15papfdmdrzfc3cyuvrf2m1xukhd2rc5c","0x2BBeA07c3175b25c82DEDa4e334c327b2A40Ad42","11","11","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aap0sf0buwt3808jc4nussmu4bw5as4vwp9etjhcwd","0x7bcad4DF61CaFceE2EE4D13718551f413E2a901e","5","5","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aat83bt3tk6kpkp6gg7etyf5g7d0w541bu6xxr6d4p","0x56F4EFD1B26214d024B09544EB0Ef41C612b07bf","6","6","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aakhwb7n2w6tnkhs78ardjjfryx53wurfu42p04j6a","0xe531FAE53BAdE0B92022b50005701E8a8B4d06Df","1","1","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aakmyynvdnwgbv97yxwhkmsusewmm2uydjwm1569g6","0x1224cc2e46c440D5e6dfF6dFBc3231a0aFC93f5A","12","12","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aanta30e1zsy7pev1kedk11f0u9j9g37ypw8y9fp5r","0x240395F87Cc1969b4b255d0F14ea68Ac0c3041d9","5","5","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aam184cmh1c0bbajb9u36fb70je4pfekpep5s1ybwe","0x8b25344327E575aE977F6F2d355E6639e237Da2B","8","8","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aamcm8zc3t5trab998v0xe4agn51r16wfycb2wr320","0x837F699E0CFa17E2dddb4bb363EefF859Cbb6d50","2","2","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aamdvt6ph1k32egfypwd4gdnrf7bpchf0eb85rugad","0xef2663Bc913E267d04F6CEF1bA4A4745fdABB469","11","11","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aasg5bbmdvpvhrypx0suj8mht8e76h3w1utsgzxzn6","0x704c74e3386C05409cF08f33671c59B6Aec52069","2","2","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aank0g6bx252mewf04ehrbb8bezhaxedg67ch8kjve","0xC200990eD02FCA9b9Ec0B1e033f6e2353c48A58F","5","5","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aajuewa267vx7835mtg9pzf3kg1xr1hx6jyaz838b3","0xBcCe4A299f068265f09F756f3DE70eEc488Dc1Be","1","1","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aam6t28nj4vm33jrvce12k52acdy8ca9mppdd3j795","0x0E11A5d7b036A2Af93f9B475120d652641daE3d9","126","126","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aaptyhyg5hvbetvzr8vcpwz66y1vcyrj12nkufhc6b","0xc547fAd3EB6Ba8b9eFC90821CE2B1e563d5e64bc","30","30","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aan3t01ccyy36kc8vn32ygexzpa1ezdu727gd5mn4h","0xA9c8C18CE202524ebF3CD74ef6282C31b44F21ff","7","7","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aajrw3ycspx5jxwe35djkn13u7wrkwu2tab6bash96","0xfD7F401d719A8e64F59Aa866A6b143E2E13cDdb0","4","4","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aar8e69wkp7hax53u8r63c3xsgdm0ya5budkafa4gc","0x5d8C641B25057482af6C50d5911521C0758b084A","11","11","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aapcpdwj3b6rfrpdsf07wm09g15n9319racarrnwwp","0x06ea8c5FCfe9eEf292cf8724ABf171f066552F7F","47","47","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aam0jc5jvy1mcmpmzf3nkxmekr6zytbws271t3jv6j","0xcc91AA12fD20382181d718970fF431cbce927b97","41","41","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aajncdd5dunn58nn3fjh7f2fa96czyzd2e0bfhz537","0x3C5fF11a4355aD8a62a54d28232db72D66519C55","2","2","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aat02wksz4gpwv8tcb7553wtar49ucpwfuwf7em635","0x8A6AEBd7DBa0e1463324CA09b8A71139C2Be122E","31","31","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aanwewr81fmvmsam76cgkfvucshxvy76e2nx8848vf","0x6F8eD119B2dad238A086892Ab72a5994b5709514","2","2","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aar76hxcyppatyks46r4cvtf95618xrh72yutbgfve","0x6C01f66a7a72905D50921dacCAF61Df383146f28","1","1","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aajbndy8kw015uhw9y7rhh2rgkj823yake3t4e2176","0x8a0B86212e5667DEEcaB9c8f120CF11Fd39A511A","7","7","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aajh2pyaag9bm1pwfu666k3euby219tvm6e7b7kngn","0x5F66d65De0A148cAA6780Fe984eEf5AAe2030603","2","2","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aatn3s4t8xd6cypn8s7cyryxdv99vkypj6p5kfve5u","0x801Eea6a1B60126A34040806D6066A9ECeB53032","2","2","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aatt6h54a1kjcahr5p5pbk1ubrj6nugmzjyv9aen1h","0x5DbB4B14a64A04bA2A2B2d7c21516cb9a4eDC383","2","2","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aan0kge7n1rmv4jyne67n94az4gbjpe6vp30v1zauj","0x0eC357b2e2dF0508b8b9a01C3A0bD77d7642692d","10","10","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aasd3pzx688z9fpxjc95v4mgr0sjn0c2tak8kmbyft","0xe3D8071d9b2a53c085Ee8DBC63329Bcf0c235513","5","5","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aajzwk0mu49gej9pjece7uwj8m3anv4nwyhk79w48u","0x58327A53d5B8Cc07907b4e96299c634b407aB7B4","47","47","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aat9up7dtjzgczf2a32tujtvk6nwbtcfwyf0evcw20","0xeC7873E967afE34Dc489302F5EE5e485bCC77b24","22","22","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aap4rmh187dr7y4zpcsakzhx9e26d00rbp0b9e0eu1","0xd7A11441446561729dc679619E690339382C70d8","9","9","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aaracrf9gvmcjae3p91gugb9mu0ed8zvt23dtb4zs1","0x09973E9881e877D81C252d19D5A8d750d51B2234","1","1","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aajkxg98m08ue01256bcthcrc2ba2c3ym6sk6t0hh9","0xA422BA7638A67a10AB7C4E3e03788e4B79AFdE2a","1","1","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aas6r3aemf5r0dvpgenazz6089fd9jfgk6xrew2fd9","0x3aacd48AF9DB6b8e06b5C8E701FC73e6C6d4fBB4","1","1","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aakzybfjb2zxp9h0r67997m65yhzn0mspeg473wr1w","0xD552AC2dDef4d0C221F3c923EBa19fc5c460eC8A","6","6","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aapx4xvmyw7yznbw7fvjvhkkpf1fnn8usp48g7pe6k","0x7B9AB3ff9308Ad5dF3095dfDF8181140DefA54Ae","1","1","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aasaj38b18w89fjyapy63pyyhwpc1x4u9exgw9jwby","0x590223b67CDC9385c67893a1256C75bc311b5c94","1","1","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aak2v61e1avcgn7xybnh326tnsuy2cxeaauk23xt62","0x0257bE16A555614F8b86a7327fAAe7b17dFF1594","92","92","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aan43m8h47rf0u12vvzb55hjr840mb7cnjxe8u5avx","0x7374e6Fa9673d5de94D5A0e26aa90C354E933700","2","2","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aaph9b84vapcd5hgw0gsnhy3unz5e4ubzeu69f9nwx","0x492179E862f432C4Bf1443039C813730AdB64cb9","1","1","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aatvds493v7gv8tn26pcdengnxexwrn84utgn71rse","0x189D8fc26bE34473E762775606E607090933BC51","13","13","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aak9vg1m2zzjn80xmvaedd2e7zcp92b2ha7ckhnjra","0x05301aC18a60701A2b3dF7549f3EFfAf69fB344e","6","6","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aam5w54bc056h9pzf7yn0g8r9gu1k2x3naze57vncg","0xA1938b41Ee025C3e94604815d6ec9E1A98ACC2D2","100","100","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aamdkur3vzsfmfgdx1hu3kjn2cmbwxgxeuzg0vzcuu","0x0db3807b659935ad7253BE49A5916636573c0C07","2","2","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aar7gf7cadjs4gk6vzmakrgv45b8d3ymajj9d3us9s","0x817431f85021D0159Fa045B5F8f086c95a5562E5","1","1","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aampxtx86tnkafba8fmrbtwv9g1scrf5cpeygk9thw","0x48563B5ADaf6Bc204E206E9123f2d35A20D3316c","3","3","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aakbtfd40d5u73ejgjj33trk9u48wh4p0ytbhf24ww","0x1821691BE3Bb65be72F0C0583eEDF4c090399613","1","1","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aar3u25eygzsw3n3nsh8ntyvr10ter213pz3n9uw59","0x1BD4F9EBEDCC3BAE6a9185d8DCe7d2322B71978A","193","10","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aascybs2p5k1trbf29ysgmcm29xc7y7k6e1k0spmj1","0x2352551db7ed7196B8f9b67ff71e4899fcb5314f","2","2","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aarwhdbx32038yx7dnyzympm2snmmvdwbas33k2yvz","0xDe90e1f6c9bFB3B2358B6B8AAD63de294AB80850","3","3","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aan8m1w12ec3aeuvpcm6j62sdjhfvj7kg6rshmzkb5","0xCb01d8E1Eb49afbeF4e46fF93E59149d181247c6","2","2","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aapzd5gk63dcx4gt5mgnhsn0ajmc6w8f921v2135ep","0xd2ad93789285a34a84EC42E51fEdfBa94Bde7823","50","50","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aas9877cf24zc40kcra8jfhy89ptbwnhkpy2zapvyv","0xB96aAE732C41e10667D8961A408A854e329F96E4","36","36","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aar2jv4ue3h3ydd38rv850rhsykfjj0y5akd2gw35a","0xdd44a9bE8199706513C1f095C1803068d5dF1B95","11","11","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aasp7hb8sxa41zbgzkwb9n0armd35gsebpsurmfz5g","0x52807dccfb65e9f4dCbECae4A7D1E17A71b28A58","10","10","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aarh1hkba7aph7a211da84c2ahcb20w8xjb7yga0v1","0x34847197fEcd50e9095F747eDAeaF01918c15914","1","1","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aaksm4x9kbv94dbzb3sss0hzrwbxys94v61t5hnzfg","0x3AE4d4D9A8fa487c961ef6e5F95cAEd6C47c1BeA","14","14","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aar612tujfbawpfxm7h5tpmjguev527bwp1zxkaxxb","0xe8592E18Dae0DAAa65bFf9038584B1e1AB8df53d","1","1","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aakdfapr4fbn6nvu6jzfjjvryxwuyxvw1a2pcvy3jk","0x5a48C7Cd2C2e0Ecf0B16703893c6F8c0797db7ef","24","24","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aannwur146y9kjt6rkbj670nbjk9gz0rdp1kkn59ay","0x27BAc07F39C74f9Aac5a464B9678ad049B946F95","1","1","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aat8nhdnx7r6u432tmr2n0g0p3fgws913ahvnu234s","0x7659b71Ec5c44c731a94dC0A9117d0eefDDb5e8a","1","1","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aatys12fef2d954mvj0vyjxcfac6634tg2pf6asec1","0x3AEe8e899368EB12e323A0942089E86B187c263A","6","6","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aas2v98u2h2uj5z2xvzfatruj5atcn0e560x5zucwp","0x18Db40DFE0143456b031Da47c14D94525e9983cC","820","820","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aapryzc76wfc2wbaztdrm5jksnkys5aku62m9vznv5","0x6fE7c5c36E1153c3e0693DD572aB67530019Ce67","17","0","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
"cfx:aamc25pvshzt2yy5ut1tvyzpz8pb19u66a9kprar2m","0x5aAFf0EaE379631da02923906a02F2d1628F64b9","4","0","cfx:accpx9uxky39pg1hzav757vdej95w1kbcp13d0hvm7",false
